metabolites,pathway
HMDB0006402,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006404,KEGG_BUTANOATE_METABOLISM
HMDB0006404,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006404,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006404,KEGG_FATTY_ACID_METABOLISM
HMDB0006404,KEGG_INSULIN_SIGNALING_PATHWAY
HMDB0006404,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006404,KEGG_BETA_ALANINE_METABOLISM
HMDB0006404,KEGG_PROPANOATE_METABOLISM
HMDB0006404,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0006404,KEGG_PEROXISOME
HMDB0006404,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006404,KEGG_LYSINE_DEGRADATION
HMDB0006404,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006404,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006404,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006408,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0006408,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006408,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006408,KEGG_RETINOL_METABOLISM
HMDB0006408,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0006409,KEGG_SULFUR_METABOLISM
HMDB0006454,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0006458,KEGG_RETINOL_METABOLISM
HMDB0006458,KEGG_FATTY_ACID_METABOLISM
HMDB0006458,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006458,KEGG_TYROSINE_METABOLISM
HMDB0006458,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006458,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006458,KEGG_GLYCEROLIPID_METABOLISM
HMDB0006458,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0006458,KEGG_GALACTOSE_METABOLISM
HMDB0006458,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0006458,KEGG_PYRUVATE_METABOLISM
HMDB0006458,KEGG_PHENYLALANINE_METABOLISM
HMDB0006458,KEGG_HISTIDINE_METABOLISM
HMDB0006458,KEGG_PROPANOATE_METABOLISM
HMDB0006458,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006458,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006458,KEGG_BUTANOATE_METABOLISM
HMDB0006458,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006458,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0006458,KEGG_BETA_ALANINE_METABOLISM
HMDB0006458,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0006458,KEGG_LYSINE_DEGRADATION
HMDB0006458,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM
HMDB0006464,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006464,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006464,KEGG_FATTY_ACID_METABOLISM
HMDB0006464,KEGG_PEROXISOME
HMDB0006468,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006492,KEGG_SULFUR_METABOLISM
HMDB0006498,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006498,KEGG_FATTY_ACID_METABOLISM
HMDB0006498,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006498,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006498,KEGG_LYSINE_DEGRADATION
HMDB0006498,KEGG_BUTANOATE_METABOLISM
HMDB0006498,KEGG_BETA_ALANINE_METABOLISM
HMDB0006498,KEGG_PROPANOATE_METABOLISM
HMDB0006498,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006498,KEGG_ALZHEIMERS_DISEASE
HMDB0006498,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006498,KEGG_PEROXISOME
HMDB0006498,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006516,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006516,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006516,KEGG_FATTY_ACID_METABOLISM
HMDB0006516,KEGG_PEROXISOME
HMDB0006516,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006516,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0006516,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006516,KEGG_STEROID_BIOSYNTHESIS
HMDB0006516,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006516,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0006523,KEGG_PEROXISOME
HMDB0006523,KEGG_ABC_TRANSPORTERS
HMDB0006523,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006523,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006523,KEGG_FATTY_ACID_METABOLISM
HMDB0006523,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006523,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0006523,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006523,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0006523,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006523,KEGG_BETA_ALANINE_METABOLISM
HMDB0006523,KEGG_PROPANOATE_METABOLISM
HMDB0006523,KEGG_BUTANOATE_METABOLISM
HMDB0006523,KEGG_STEROID_BIOSYNTHESIS
HMDB0006523,KEGG_LYSOSOME
HMDB0006525,KEGG_RETINOL_METABOLISM
HMDB0006525,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006525,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0006525,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006525,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0006528,KEGG_ABC_TRANSPORTERS
HMDB0006528,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006528,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006528,KEGG_FATTY_ACID_METABOLISM
HMDB0006528,KEGG_PEROXISOME
HMDB0006528,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006528,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0006528,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006528,KEGG_STEROID_BIOSYNTHESIS
HMDB0006528,KEGG_GLYCEROLIPID_METABOLISM
HMDB0006528,KEGG_LYSOSOME
HMDB0006529,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006529,KEGG_FATTY_ACID_METABOLISM
HMDB0006529,KEGG_PEROXISOME
HMDB0006529,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006529,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0006529,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006529,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006529,KEGG_BETA_ALANINE_METABOLISM
HMDB0006529,KEGG_PROPANOATE_METABOLISM
HMDB0006529,KEGG_BUTANOATE_METABOLISM
HMDB0006529,KEGG_LYSINE_DEGRADATION
HMDB0006529,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006529,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006532,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006532,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006532,KEGG_FATTY_ACID_METABOLISM
HMDB0006532,KEGG_PEROXISOME
HMDB0006532,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006532,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0006532,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006532,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006532,KEGG_BETA_ALANINE_METABOLISM
HMDB0006532,KEGG_PROPANOATE_METABOLISM
HMDB0006532,KEGG_BUTANOATE_METABOLISM
HMDB0006532,KEGG_LYSINE_DEGRADATION
HMDB0006532,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006532,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006534,KEGG_PENTOSE_PHOSPHATE_PATHWAY
HMDB0006534,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0006534,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006535,KEGG_LYSOSOME
HMDB0006535,KEGG_OTHER_GLYCAN_DEGRADATION
HMDB0006537,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
HMDB0006537,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
HMDB0006537,KEGG_OTHER_GLYCAN_DEGRADATION
HMDB0006537,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION
HMDB0006537,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0006537,KEGG_LYSOSOME
HMDB0006543,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006547,KEGG_ABC_TRANSPORTERS
HMDB0006547,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006547,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006547,KEGG_FATTY_ACID_METABOLISM
HMDB0006547,KEGG_PEROXISOME
HMDB0006547,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006547,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0006547,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006547,KEGG_STEROID_BIOSYNTHESIS
HMDB0006547,KEGG_GLYCEROLIPID_METABOLISM
HMDB0006547,KEGG_LYSOSOME
HMDB0006555,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0006555,KEGG_PYRIMIDINE_METABOLISM
HMDB0006555,KEGG_PURINE_METABOLISM
HMDB0006555,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0006556,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0006556,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0006559,KEGG_FOLATE_BIOSYNTHESIS
HMDB0006766,KEGG_ABC_TRANSPORTERS
HMDB0006766,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006766,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0006766,KEGG_RETINOL_METABOLISM
HMDB0006766,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0006766,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0006766,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0006766,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006766,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006766,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0006809,KEGG_PYRIMIDINE_METABOLISM
HMDB0006809,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0006809,KEGG_PURINE_METABOLISM
HMDB0006814,KEGG_INOSITOL_PHOSPHATE_METABOLISM
HMDB0006814,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM
HMDB0006831,KEGG_PROPANOATE_METABOLISM
HMDB0006831,KEGG_GLYCEROLIPID_METABOLISM
HMDB0006831,KEGG_LYSINE_DEGRADATION
HMDB0006831,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0006831,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006831,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0006831,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006831,KEGG_PYRUVATE_METABOLISM
HMDB0006831,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006831,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006831,KEGG_HISTIDINE_METABOLISM
HMDB0006831,KEGG_BETA_ALANINE_METABOLISM
HMDB0006831,KEGG_BUTANOATE_METABOLISM
HMDB0006831,KEGG_FATTY_ACID_METABOLISM
HMDB0006832,KEGG_CITRATE_CYCLE_TCA_CYCLE
HMDB0006832,KEGG_LYSINE_DEGRADATION
HMDB0006832,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006839,KEGG_STEROID_BIOSYNTHESIS
HMDB0006840,KEGG_STEROID_BIOSYNTHESIS
HMDB0006841,KEGG_STEROID_BIOSYNTHESIS
HMDB0006841,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006867,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006868,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006869,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006880,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006880,KEGG_PYRUVATE_METABOLISM
HMDB0006880,KEGG_PROPANOATE_METABOLISM
HMDB0006889,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0006889,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006889,KEGG_PEROXISOME
HMDB0006889,KEGG_FATTY_ACID_METABOLISM
HMDB0006889,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006889,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006891,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006891,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006891,KEGG_PEROXISOME
HMDB0006891,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006891,KEGG_FATTY_ACID_METABOLISM
HMDB0006891,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006891,KEGG_LYSINE_DEGRADATION
HMDB0006891,KEGG_BUTANOATE_METABOLISM
HMDB0006891,KEGG_BETA_ALANINE_METABOLISM
HMDB0006891,KEGG_PROPANOATE_METABOLISM
HMDB0006891,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006891,KEGG_ALZHEIMERS_DISEASE
HMDB0006891,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006893,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006893,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006893,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006893,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006894,KEGG_RETINOL_METABOLISM
HMDB0006894,KEGG_FATTY_ACID_METABOLISM
HMDB0006894,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006894,KEGG_TYROSINE_METABOLISM
HMDB0006894,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006894,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006894,KEGG_PYRUVATE_METABOLISM
HMDB0006894,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006894,KEGG_BUTANOATE_METABOLISM
HMDB0006894,KEGG_BETA_ALANINE_METABOLISM
HMDB0006894,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006894,KEGG_GLYCEROLIPID_METABOLISM
HMDB0006894,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0006894,KEGG_HISTIDINE_METABOLISM
HMDB0006894,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006894,KEGG_LYSINE_DEGRADATION
HMDB0006894,KEGG_PROPANOATE_METABOLISM
HMDB0006894,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0006894,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006894,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006961,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006961,KEGG_GLYCEROLIPID_METABOLISM
HMDB0006961,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0006961,KEGG_GALACTOSE_METABOLISM
HMDB0006961,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0006961,KEGG_PYRUVATE_METABOLISM
HMDB0006961,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006961,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0006961,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0006961,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0010204,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0010216,KEGG_ABC_TRANSPORTERS
HMDB0010217,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0010217,KEGG_PEROXISOME
HMDB0010217,KEGG_RETINOL_METABOLISM
HMDB0010316,KEGG_ABC_TRANSPORTERS
HMDB0010316,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0010316,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0010316,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0010316,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0010316,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0010316,KEGG_RETINOL_METABOLISM
HMDB0010316,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0010316,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0010316,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0010378,KEGG_ABC_TRANSPORTERS
HMDB0010378,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0010378,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0010378,KEGG_FATTY_ACID_METABOLISM
HMDB0010378,KEGG_PEROXISOME
HMDB0010378,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0010378,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0010378,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0010378,KEGG_ECM_RECEPTOR_INTERACTION
HMDB0010378,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0010378,KEGG_STEROID_BIOSYNTHESIS
HMDB0010378,KEGG_GLYCEROLIPID_METABOLISM
HMDB0010378,KEGG_LYSOSOME
HMDB0010385,KEGG_ABC_TRANSPORTERS
HMDB0010385,KEGG_MAPK_SIGNALING_PATHWAY
HMDB0010385,KEGG_VEGF_SIGNALING_PATHWAY
HMDB0010385,KEGG_LONG_TERM_DEPRESSION
HMDB0010385,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0010385,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0010385,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
HMDB0010385,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0010385,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
HMDB0010385,KEGG_ETHER_LIPID_METABOLISM
HMDB0010385,KEGG_GNRH_SIGNALING_PATHWAY
HMDB0010385,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
HMDB0010385,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
HMDB0010396,KEGG_ABC_TRANSPORTERS
HMDB0010396,KEGG_MAPK_SIGNALING_PATHWAY
HMDB0010396,KEGG_VEGF_SIGNALING_PATHWAY
HMDB0010396,KEGG_LONG_TERM_DEPRESSION
HMDB0010396,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0010396,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0010396,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
HMDB0010396,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0010396,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
HMDB0010396,KEGG_ETHER_LIPID_METABOLISM
HMDB0010396,KEGG_GNRH_SIGNALING_PATHWAY
HMDB0010396,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
HMDB0010396,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
HMDB0010405,KEGG_ABC_TRANSPORTERS
HMDB0010405,KEGG_MAPK_SIGNALING_PATHWAY
HMDB0010405,KEGG_VEGF_SIGNALING_PATHWAY
HMDB0010405,KEGG_LONG_TERM_DEPRESSION
HMDB0010405,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0010405,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0010405,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
HMDB0010405,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0010405,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
HMDB0010405,KEGG_ETHER_LIPID_METABOLISM
HMDB0010405,KEGG_GNRH_SIGNALING_PATHWAY
HMDB0010405,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
HMDB0010405,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
HMDB0011111,KEGG_BETA_ALANINE_METABOLISM
HMDB0011111,KEGG_PROPANOATE_METABOLISM
HMDB0011111,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0011111,KEGG_BUTANOATE_METABOLISM
HMDB0011111,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0011111,KEGG_INOSITOL_PHOSPHATE_METABOLISM
HMDB0011123,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0011123,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0011123,KEGG_PEROXISOME
HMDB0011123,KEGG_FATTY_ACID_METABOLISM
HMDB0011123,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0011123,KEGG_BUTANOATE_METABOLISM
HMDB0011123,KEGG_LYSINE_DEGRADATION
HMDB0011123,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0011123,KEGG_BETA_ALANINE_METABOLISM
HMDB0011123,KEGG_PROPANOATE_METABOLISM
HMDB0011123,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0011123,KEGG_TRYPTOPHAN_METABOLISM
HMDB0011134,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0011134,KEGG_HUNTINGTONS_DISEASE
HMDB0011134,KEGG_GLUTATHIONE_METABOLISM
HMDB0011134,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
HMDB0011134,KEGG_PHENYLALANINE_METABOLISM
HMDB0011134,KEGG_PEROXISOME
HMDB0011134,KEGG_RETINOL_METABOLISM
HMDB0011635,KEGG_SULFUR_METABOLISM
HMDB0011637,KEGG_ABC_TRANSPORTERS
HMDB0011637,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0011637,KEGG_RETINOL_METABOLISM
HMDB0011637,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0011637,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0011637,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0011637,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0011689,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0011689,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0011689,KEGG_FATTY_ACID_METABOLISM
HMDB0011689,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0011689,KEGG_BETA_ALANINE_METABOLISM
HMDB0011689,KEGG_PROPANOATE_METABOLISM
HMDB0011689,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0011689,KEGG_PEROXISOME
HMDB0011689,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0011689,KEGG_BUTANOATE_METABOLISM
HMDB0011689,KEGG_LYSINE_DEGRADATION
HMDB0011689,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0011689,KEGG_TRYPTOPHAN_METABOLISM
HMDB0011689,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0011733,KEGG_BETA_ALANINE_METABOLISM
HMDB0011733,KEGG_HISTIDINE_METABOLISM
HMDB0011745,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0012108,KEGG_ABC_TRANSPORTERS
HMDB0012108,KEGG_MAPK_SIGNALING_PATHWAY
HMDB0012108,KEGG_VEGF_SIGNALING_PATHWAY
HMDB0012108,KEGG_LONG_TERM_DEPRESSION
HMDB0012108,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0012108,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0012108,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
HMDB0012108,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0012108,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
HMDB0012108,KEGG_ETHER_LIPID_METABOLISM
HMDB0012108,KEGG_GNRH_SIGNALING_PATHWAY
HMDB0012108,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
HMDB0012108,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
HMDB0012130,KEGG_PEROXISOME
HMDB0012130,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0012130,KEGG_LYSINE_DEGRADATION
HMDB0012219,KEGG_PHENYLALANINE_METABOLISM
HMDB0012219,KEGG_JAK_STAT_SIGNALING_PATHWAY
HMDB0012219,KEGG_AUTOIMMUNE_THYROID_DISEASE
HMDB0012219,KEGG_TYROSINE_METABOLISM
HMDB0012219,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0012219,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
HMDB0012455,KEGG_ABC_TRANSPORTERS
HMDB0012455,KEGG_RETINOL_METABOLISM
HMDB0012455,KEGG_FATTY_ACID_METABOLISM
HMDB0012455,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0012455,KEGG_TYROSINE_METABOLISM
HMDB0012455,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0012455,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0012455,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0012455,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0012455,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0012473,KEGG_BUTANOATE_METABOLISM
HMDB0012473,KEGG_LYSINE_DEGRADATION
HMDB0012473,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0012473,KEGG_BETA_ALANINE_METABOLISM
HMDB0012473,KEGG_PROPANOATE_METABOLISM
